"LINE.L2","LTR.ERVL","SINE.MIR","LTR.ERV1","LTR.ERVL.MaLR","LINE.L1","LTR.ERVK","SINE.Alu","LINE.CR1","sample"
20.1999231139694,18.0097886611386,19.8877205162792,19.0562276514908,19.0615955228167,21.2278331256779,16.5254532924159,22.0311126116435,17.0907255464863,"BA3004R"
19.661036232289,17.6316182856133,19.2170446458552,18.2759729581356,18.319813418704,20.2590039653411,15.5492208082471,21.7079442751348,16.5379251654711,"BA2662R"
20.3646323653659,18.0441834091982,19.9470083437165,19.2710634645088,19.277466137518,21.243754857631,16.5256376008611,21.8508902777328,17.2330364993744,"BA2674R"
20.8489858720144,18.9772093044952,20.3721362298329,19.1160988901424,19.3539134905501,21.491309349186,16.6298747691778,22.4217529092126,17.6269022767826,"BA2981R"
20.0254728770599,19.0284163682506,19.9644999059736,18.6463940861459,18.9482459857771,20.6374741410426,16.146131786977,21.9261783884018,17.1224260109946,"BA2539R"
19.5828944167219,17.4218644680055,19.5155449128395,18.2325400918437,18.613164556664,20.1830269742998,15.7333307058527,21.9759744630155,16.8233552657891,"BA2618R"
19.3450841328795,17.2042764649883,19.2906782189145,18.1790561576037,18.3503188842478,20.3135516533316,15.9071101729079,21.1404564938391,16.6359595637041,"BA2846R"
19.4750492995499,17.4399133088366,19.3945983040428,18.1177511255446,18.3663051013293,20.1480109636991,15.5473929406227,21.5484200087358,16.8575641663362,"BA2885R"
19.5029664497679,17.3834512746198,19.4508155122869,18.4200863834654,18.5217409197155,20.3894669158388,16.4535313784705,21.2564134522404,16.7477703718104,"BA2399R"
19.7730294400659,18.8067600389909,19.6919151978608,18.5609476302603,18.7648383587792,20.5205360515156,16.2695593420924,21.8340364651992,16.9207708562687,"BA2174R"
20.3454800795441,18.0965151037178,20.0779668976217,19.2187781369447,19.2939275870574,21.372936432936,16.6699509737085,22.0215555939849,17.3362021215769,"BA3001R"
19.6427583271866,17.8745680599084,19.4553530092736,18.4345413349458,18.5055728459687,20.5483252045975,15.8552386632401,21.4944640554423,16.779554283679,"BA3040R"
19.7542151886932,19.2207830266638,19.6858469815448,18.3244640920859,18.6081298824425,20.5004873389672,15.9062640501289,21.7658304830048,16.9221580149057,"BA2724R"
20.2017922593841,17.7548581120832,20.0078452508665,18.7444365544515,18.9938681348408,21.0908857799589,16.258125834556,21.9691764422207,17.259500382768,"BA2256R"
19.5800666262161,17.4773953317076,19.4879423463722,18.477658563859,18.5474997769881,20.5472213626062,15.9260035694501,21.4799885743456,16.7704100469265,"BA2821R"
20.8736112264843,18.4620116681595,20.6240133735734,19.4260972004955,19.6948188582836,21.8890930978218,16.9544834474523,22.5109641160111,17.8854908845338,"BA2233R"
19.7540006198037,20.4082348189829,19.7822139903846,18.5491935419483,18.7462008892055,20.4181356009344,15.952345785558,21.9929508204255,16.9353585285757,"BA2880R"
