"feature","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","te_class","status","neglog10p"
"LTR:ERV1:MER61B",397.234112207816,0.336770405383091,0.110221761736943,3.05538942651662,0.00224768465796156,0.0629455204673962,"LTR","Upregulated",2.64826461877631
"LTR:ERV1:MER61C",211.735390089737,0.216048457943583,0.107905876050084,2.00219363256275,0.0452639102538069,0.310641355117813,"LTR","NS",1.3442479309757
"LTR:ERV1:MER61D",214.288592360088,0.115033572541027,0.0965838094065444,1.19102335316702,0.233644417176831,0.597290331491982,"LTR","NS",0.631444591777536
"LTR:ERV1:MER61E",364.204224168209,-0.099335380257855,0.0964097838260967,-1.03034543088527,0.302847879656827,0.660214636695923,"LTR","NS",0.518775462636516
"LTR:ERV1:MER61F",453.432898735108,-0.0933278723320976,0.113541093436371,-0.821974401579977,0.411091466077361,0.737825369984895,"LTR","NS",0.386061538724345
"LTR:ERV1:MER65-int",6447.07267575012,0.21534866365815,0.226653319862643,0.950123579873688,0.342049463130751,0.689769820925178,"LTR","NS",0.465911086892802
"LTR:ERV1:MER65A",1255.21238528873,0.186299325745135,0.0794909485812171,2.3436545804305,0.019095847353946,0.206270177587711,"LTR","NS",1.71906106559765
"LTR:ERV1:MER65B",124.693456430313,0.0854434465880194,0.0708668721739636,1.20568954106332,0.227937219266408,0.59169304481975,"LTR","NS",0.642184754230545
"LTR:ERV1:MER65C",2608.68623181926,0.0338590905998589,0.0473882629965887,0.71450372853498,0.474915751420539,0.776763185145501,"LTR","NS",0.323383426034789
"LTR:ERV1:MER65D",825.993878354741,0.131509640519122,0.0602724125017188,2.18192096616957,0.0291153661804939,0.253924405336095,"LTR","NS",1.53587774345162
"LTR:ERV1:MER66-int",1454.76117405175,0.00487775202308921,0.0963965017614378,0.0506009236223185,0.959643526825794,0.986665185721222,"LTR","NS",0.0178900618384861
"LTR:ERV1:MER66A",747.197562250675,0.147713235275229,0.0786890860478734,1.87717563761462,0.0604940254052019,0.349774518623961,"LTR","NS",1.21828751562324
"LTR:ERV1:MER66B",1580.91927232558,0.144874842769865,0.0750771256002476,1.92968020034837,0.053646474712033,0.331367239386063,"LTR","NS",1.2704588116927
"LTR:ERV1:MER66C",606.850237650369,-0.0198817484719641,0.079341808809561,-0.250583504085279,0.802136136719454,0.932748096254486,"LTR","NS",0.0957519179893865
"LTR:ERV1:MER66D",168.600689527183,0.207382975465997,0.0940909697005,2.20406885088033,0.0275195023777486,0.246607721454825,"LTR","NS",1.5603594235089
"LTR:ERV1:MER67A",1062.859475302,0.0200441355752008,0.0607857350296318,0.329750648987458,0.741588379831152,0.908466828764094,"LTR","NS",0.129837083899626
"LTR:ERV1:MER67B",3593.05207917909,0.603023238505233,0.13755077759438,4.38400457672055,1.1651732335012e-05,0.0016395036295369,"LTR","Upregulated",4.93360950059453
"LTR:ERV1:MER67C",2351.41562856225,0.175168668725412,0.0649243646681634,2.69804209283712,0.00697486207461543,0.120053168444678,"LTR","Upregulated",2.15646437598636
"LTR:ERV1:MER67D",584.675590005417,0.0641416889312029,0.0980023751154684,0.654491167745985,0.512795415588857,0.799430041679542,"LTR","NS",0.290055866081599
"LTR:ERV1:MER72",1062.80588355178,0.0688721954631525,0.0704396924897449,0.97774696380424,0.328199487838975,0.678971868440745,"LTR","NS",0.48386210100651
"LTR:ERV1:MER72B",118.165068426266,0.164714301188342,0.12499160898697,1.31780287111523,0.187569646562706,0.551000700379539,"LTR","NS",0.726837439927532
"LTR:ERV1:MER83",601.636152262046,0.189542715774984,0.080367869460996,2.35843897624999,0.0183519768470991,0.202193126555147,"LTR","NS",1.73631714734949
"LTR:ERV1:MER83A-int",58.0716068856096,0.0500687847883337,0.113760255423168,0.440125460355963,0.659846242686921,0.876542542398248,"LTR","NS",0.180557251930982
"LTR:ERV1:MER83B",4596.6815545505,0.0502099398181591,0.130518328612186,0.384696466404729,0.700462313506689,0.893118844915916,"LTR","NS",0.154615225797724
"LTR:ERV1:MER83B-int",164.932740716174,0.180758471820506,0.122802937673705,1.47193931386879,0.141037266020669,0.492080785567211,"LTR","NS",0.850666119339232
"LTR:ERV1:MER83C",162.052907594033,0.0470558725504267,0.109011176929794,0.4316609899619,0.665987823846361,0.87891123660592,"LTR","NS",0.17653371089678
"LTR:ERV1:MER84",729.565482316047,0.0941644550338686,0.0964535765933301,0.976267115846694,0.328932111315534,0.679449477203123,"LTR","NS",0.482893727349186
"LTR:ERV1:MER84-int",300.303625188599,0.0663065608447826,0.126130151386045,0.525699526371288,0.599096992941765,0.846277041163881,"LTR","NS",0.222502860266213
"LTR:ERV1:MER87",224.443658377688,0.217810594092144,0.10699356953898,2.03573537204768,0.041776935160559,0.298149885391903,"LTR","NS",1.37906342389807
"LTR:ERV1:MER87B",316.113751822155,0.040369443776025,0.0749885101630415,0.538341723128689,0.590341151525775,0.841960078920287,"LTR","NS",0.228896941905614
"LTR:ERV1:MER89",1712.07288510374,0.0957687709205246,0.0596352905304493,1.60590767762967,0.108294196367188,0.44349143600671,"LTR","NS",0.965394817181161
"LTR:ERV1:MER89-int",449.11605041889,-0.038729325511522,0.0882568164731872,-0.438825317512876,0.66078811404104,0.877009742688375,"LTR","NS",0.17993777751094
"LTR:ERV1:MER90",1875.67951768964,0.0672476123638484,0.062327532585495,1.0789391072333,0.280614873807512,0.639437547883463,"LTR","NS",0.55188931320313
"LTR:ERV1:MER90a",2157.84937215991,0.13989012462478,0.0754519174814575,1.85403008027143,0.0637348566501843,0.357632618662959,"LTR","NS",1.19562298665098
"LTR:ERV1:MER92-int",1040.53003742517,0.220299234592114,0.103218860310612,2.13429245323168,0.0328188486535281,0.26953855218709,"LTR","NS",1.48387665887678
"LTR:ERV1:MER92A",77.578982923203,0.0562130562406719,0.119064393332902,0.472123148383255,0.636838890543058,0.86619394348875,"LTR","NS",0.195970422920326
"LTR:ERV1:MER92B",1976.01428955341,0.15449585168369,0.0783404563239464,1.97210814096912,0.0485972628203238,0.319458497624503,"LTR","NS",1.31338819113906
"LTR:ERV1:MER92C",151.634079140242,0.204725241455911,0.0975213582721478,2.09928619825613,0.0357916793402863,0.27902386741902,"LTR","NS",1.44621792409926
"LTR:ERV1:MER92D",140.430283344313,0.116934752345914,0.119388723307044,0.979445538128258,0.32735988591765,0.678589307861069,"LTR","NS",0.484974539316125
"LTR:ERV1:MER95",264.446576792661,0.0409341479610127,0.0909689690295694,0.449979244545544,0.652725406447628,0.873188036854271,"LTR","NS",0.185269482653698
"LTR:ERV1:PABL_A",912.900432225479,0.274087023601774,0.101082860346606,2.7115083869011,0.0066977846647361,0.117158373243803,"LTR","Upregulated",2.17406881923571
"LTR:ERV1:PABL_A-int",1197.17439974173,0.138779499366048,0.0941977486025491,1.47327830468224,0.140676008207627,0.491739394529775,"LTR","NS",0.851779963627745
"LTR:ERV1:PABL_B",536.002315391665,-0.084015134146543,0.0926162791670481,-0.907131390962148,0.364337319804727,0.707501931758528,"LTR","NS",0.438496340821954
"LTR:ERV1:PABL_B-int",751.85261270243,-0.0143674578211616,0.0914985494853663,-0.157023886192419,0.875226023156863,0.959079779340385,"LTR","NS",0.057879777910315
"LTR:ERV1:PRIMA4_LTR",475.861116369482,0.0977419718325633,0.074672231430242,1.30894671232469,0.190552401861446,0.553014657120493,"LTR","NS",0.719985572692926
"LTR:ERV1:PRIMA4-int",1417.89877660013,0.105762323405438,0.0665662765849702,1.58882738875195,0.112099367974796,0.449172407020425,"LTR","NS",0.950396835985153
"LTR:ERV1:PRIMA41-int",577.050209624045,0.0723030422092616,0.089602664680463,0.80692959821123,0.419707045133361,0.742947030024078,"LTR","NS",0.377053740731652
"LTR:ERV1:PRIMAX-int",24.5339950926636,0.190004291665802,0.10301415804566,1.84444832895285,0.0651178295687044,0.361336618151159,"LTR","NS",1.18630008327309
"LTR:ERV1:PrimLTR79",138.489636151273,0.127541393318288,0.0935645367925732,1.36313818985754,0.172838962842225,0.533025471631124,"LTR","NS",0.762358348431452
"LTR:ERV1?:EUTREP15",0,NA,NA,NA,NA,NA,"LTR","NS",NA
"LTR:ERV1?:LTR103_Mam",235.126328231803,0.132930401533749,0.0799462091571963,1.66274802689358,0.0963628841453476,0.423852656999003,"LTR","NS",1.01609021002628
"LTR:ERV1?:LTR103b_Mam",716.553674097286,0.171918052972698,0.0947077943905857,1.81524714073362,0.0694859382166994,0.372983507726884,"LTR","NS",1.15810307415492
"LTR:ERVK:HERVK-int",7812.20347241948,0.230890972490205,0.132697368091424,1.73998155209174,0.0818622573173176,0.3980868520291,"LTR","NS",1.08691628403794
"LTR:ERVK:HERVK11-int",1848.05064288541,-0.152500000555611,0.158326584993676,-0.963198950837614,0.335447691535787,0.684473123096949,"LTR","NS",0.474375192480074
"LTR:ERVK:HERVK11D-int",19.4625813415027,0.261862557399283,0.166272005630813,1.57490466543549,0.115278451619971,0.454800470679941,"LTR","NS",0.938251865447178
"LTR:ERVK:HERVK13-int",917.292289514114,0.124091525029009,0.08678126451777,1.42993451084824,0.152735815936186,0.509119386453955,"LTR","NS",0.816059110687166
"LTR:ERVK:HERVK14-int",989.260904221044,0.142968638426353,0.073634805971547,1.94159048210974,0.052186696031883,0.327286440626503,"LTR","NS",1.28244019769412
"LTR:ERVK:HERVK14C-int",71.2541362632264,0.331427442734751,0.0909199384931877,3.64526690434996,0.000267114430771876,0.0152296962169777,"LTR","Upregulated",3.57330264872404
"LTR:ERVK:HERVK22-int",2302.24544033213,-0.0212887759461382,0.0874157593148976,-0.243534759784557,0.807591161073271,0.93488473247662,"LTR","NS",0.0928084429702397
"LTR:ERVK:HERVK3-int",5787.54870673242,0.165700219627106,0.0789980380574753,2.0975232259129,0.0359472833553534,0.279086717220642,"LTR","NS",1.44433392498512
"LTR:ERVK:HERVK9-int",4668.8209281148,0.145271465519753,0.0821068862392946,1.76929697585132,0.0768443278544685,0.389343171814712,"LTR","NS",1.11438818375848
"LTR:ERVK:HERVKC4-int",125.347272579397,0.127529338008123,0.0987642851957229,1.29124954182978,0.196617161146244,0.559987528116332,"LTR","NS",0.706378578742687
"LTR:ERVK:LTR13",13343.1087046049,0.137720887465249,0.0771887061366287,1.78421033799265,0.0743894930857691,0.383956169983233,"LTR","NS",1.12848840070556
"LTR:ERVK:LTR13_",343.132943772398,0.11156460473221,0.10198315864359,1.09395125838479,0.273976355957343,0.632746660055914,"LTR","NS",0.56228691499102
"LTR:ERVK:LTR13A",1567.24274282971,0.179137491386846,0.0888974154701446,2.01510348123684,0.0438938075662433,0.305373696490413,"LTR","NS",1.35759674466685
"LTR:ERVK:LTR14",262.750589568758,0.0775939132625683,0.0824668640195736,0.940910196902252,0.346750881656568,0.693349754597413,"LTR","NS",0.459982426006384
"LTR:ERVK:LTR14A",184.651496832871,0.1364699745716,0.0865370004912789,1.57701299787197,0.114792534340699,0.454215959454795,"LTR","NS",0.940086355841084
"LTR:ERVK:LTR14B",1104.53239532086,0.119251805797163,0.0702668599242969,1.69712729337331,0.0896725971662306,0.412888604487492,"LTR","NS",1.0473402516905
"LTR:ERVK:LTR14C",89.9687268851705,0.171457519942303,0.118085829298377,1.45197371235009,0.146508914741393,0.499829050491536,"LTR","NS",0.8341359486532
"LTR:ERVK:LTR22",149.558360997053,-0.0771981206456737,0.129088740421026,-0.598023657167077,0.549824147993456,0.820374679435771,"LTR","NS",0.259776190083666
"LTR:ERVK:LTR22A",369.432331633675,0.155734082195057,0.0886776587918492,1.75618170705891,0.0790573871728035,0.392864504689582,"LTR","NS",1.10205754308165
"LTR:ERVK:LTR22B",270.067657481908,0.142698127830802,0.103597184740239,1.37743248707584,0.168378574533982,0.527463063808053,"LTR","NS",0.77371317146848
"LTR:ERVK:LTR22B1",288.974368887091,0.0097141495517884,0.0681225023084739,0.142598249074888,0.886607480385353,0.963462697606907,"LTR","NS",0.0522686088404557
"LTR:ERVK:LTR22B2",172.113711366767,0.0189952566393923,0.115292503341801,0.164757083841593,0.869135184452689,0.957195028541895,"LTR","NS",0.0609126685504506
"LTR:ERVK:LTR22C",91.6051720188041,-0.00832552478499257,0.117688652723602,-0.0707419499868477,0.943603133190131,0.982062072676418,"LTR","NS",0.0252106257295054
"LTR:ERVK:LTR22C0",277.089155568798,0.146834170191508,0.120350840105868,1.2200510612335,0.222445518883665,0.586511109638796,"LTR","NS",0.652776338595187
"LTR:ERVK:LTR22C2",59.3918269778181,0.254884063327433,0.143752528590892,1.77307533874978,0.076216223818057,0.388111110702022,"LTR","NS",1.1179525724309
"LTR:ERVK:LTR22E",636.879068429155,-0.122193614464167,0.0609907463427921,-2.00347793380639,0.0451260137629766,0.310220090846085,"LTR","NS",1.34557302848304
"LTR:ERVK:LTR3",736.771337003405,0.0505166758132292,0.0516463024070825,0.97812763854904,0.32801119972951,0.678961271110441,"LTR","NS",0.484111327331964
"LTR:ERVK:LTR3A",905.153987416921,0.100109447013869,0.0725940565489893,1.37903089829828,0.167885227488467,0.527043340882202,"LTR","NS",0.774987516503376
"LTR:ERVK:LTR3B",108.248346013337,0.379384200869366,0.116653758935446,3.25222439749506,0.00114505582362153,0.0415338837017393,"LTR","Upregulated",2.94117334013648
"LTR:ERVK:LTR3B_",389.378889438254,0.166554278137652,0.120259570237722,1.38495653866397,0.16606575718003,0.524511037786098,"LTR","NS",0.779719909998356
"LTR:ERVK:LTR5",188.360230590185,-0.122797252725024,0.0670098314141875,-1.83252591647358,0.066873104189054,0.366121466145323,"LTR","NS",1.17474851677487
"LTR:ERVK:LTR5_Hs",6653.07692272103,0.119822888054705,0.0671199016728829,1.78520654929855,0.0742278200475895,0.383694182607412,"LTR","NS",1.12943329379468
"LTR:ERVK:LTR5A",2130.10890349694,0.107438357723786,0.0792240413234233,1.35613326370439,0.175056770941139,0.535335222346339,"LTR","NS",0.756821086695554
"LTR:ERVK:LTR5B",4545.36592697323,0.0788571305689817,0.0717529797432232,1.09900844328948,0.271764383091494,0.630912478623782,"LTR","NS",0.565807461659449
"LTR:ERVK:MER11A",2721.64059489915,0.0972765606792794,0.105950535922067,0.918131841738227,0.358549846407462,0.702634963176511,"LTR","NS",0.445450459201605
"LTR:ERVK:MER11B",2828.57508905746,0.10587654778828,0.083547877030202,1.26725599203444,0.205063770735928,0.570051700500173,"LTR","NS",0.68811106103237
"LTR:ERVK:MER11C",6980.57442568248,0.0927325425611798,0.0781066376562524,1.18725559496359,0.235126817674143,0.598253936507629,"LTR","NS",0.628697834066556
"LTR:ERVK:MER11D",467.712426288626,0.162787658529745,0.0698617518081183,2.33013994520001,0.0197987558045249,0.210296978103665,"LTR","NS",1.70336210086004
"LTR:ERVK:MER9a1",897.211523836537,0.285464542698692,0.127617568976971,2.23687494587993,0.0252945144664332,0.2365164676755,"LTR","NS",1.59697365255004
"LTR:ERVK:MER9a2",904.344449092908,0.0594373068018543,0.062059181151974,0.957752031182959,0.338187812905836,0.686661403709991,"LTR","NS",0.470842046895318
"LTR:ERVK:MER9a3",1351.62752549297,0.135485215276882,0.074724381277378,1.81313264774931,0.0698113648134603,0.373665766377726,"LTR","NS",1.15607387144554
"LTR:ERVK:MER9B",35.2304205256973,0.237796656463521,0.122683601160014,1.93829211251606,0.0525875941575528,0.328694983009439,"LTR","NS",1.2791166973744
"LTR:ERVL-MaLR:MLT-int",999.896741161894,0.0484924898702333,0.0623541103361324,0.77769516089356,0.436748745660283,0.752912386384767,"LTR","NS",0.359768333634326
"LTR:ERVL-MaLR:MLT1-int",484.126392933313,0.120640699414826,0.136754348425331,0.882170847245099,0.377684424438299,0.716667366208566,"LTR","NS",0.422870924942074
"LTR:ERVL-MaLR:MLT1A",11927.8694448331,0.0259443372235687,0.0903143288302256,0.287267120949759,0.773907795819392,0.922024282461907,"LTR","NS",0.11131077853181
"LTR:ERVL-MaLR:MLT1A-int",735.069858807603,0.0795200348846744,0.0594250143867603,1.33815760425615,0.18084506606786,0.542327125313626,"LTR","NS",0.742693335443875
"LTR:ERVL-MaLR:MLT1A0",24234.3957854053,0.0922678304040877,0.0555961733947884,1.65960757314885,0.0969934238343681,0.424476936846129,"LTR","NS",1.01325770995295
"LTR:ERVL-MaLR:MLT1A0-int",2728.29563083743,-0.0421148370928779,0.0613237065124428,-0.686762746220056,0.492232249298645,0.786924634256629,"LTR","NS",0.307829936278005
"LTR:ERVL-MaLR:MLT1A1",6595.30057494088,0.164280513394998,0.0664567647201594,2.47199083624912,0.0134362960446745,0.171011664691375,"LTR","NS",1.8717204358253
"LTR:ERVL-MaLR:MLT1A1-int",416.333708139863,0.157604628757153,0.077233175853588,2.04063379519607,0.041287240415247,0.295928383962358,"LTR","NS",1.38418414382624
"LTR:ERVL-MaLR:MLT1B",21742.4842987282,0.125789015525556,0.06359970939516,1.97782374670927,0.0479485935955946,0.317251891260788,"LTR","NS",1.3192241268172
"LTR:ERVL-MaLR:MLT1B-int",1575.36997169946,0.0425845806910126,0.0851284170702977,0.500239310873676,0.616906581412639,0.855498382435458,"LTR","NS",0.209780596499504
"LTR:ERVL-MaLR:MLT1C",37986.4409364259,0.162015346960139,0.0647782952259617,2.5010745712741,0.0123817103970897,0.165450215306417,"LTR","NS",1.9072193581665
"LTR:ERVL-MaLR:MLT1C-int",2796.32447134253,0.056422013945263,0.0711070466618123,0.793479923496305,0.427498261776066,0.747303480737079,"LTR","NS",0.369065646789838
"LTR:ERVL-MaLR:MLT1C2",0,NA,NA,NA,NA,NA,"LTR","NS",NA
"LTR:ERVL-MaLR:MLT1C2-int",0,NA,NA,NA,NA,NA,"LTR","NS",NA
"LTR:ERVL-MaLR:MLT1D",42569.5640448848,0.0855704387297858,0.0657115676753858,1.30221271165684,0.192843680928659,0.555746794904971,"LTR","NS",0.714794587457918
"LTR:ERVL-MaLR:MLT1D-int",2365.05447684197,-0.0115045993021343,0.0598454237274662,-0.192238580422219,0.84755532664195,0.949556238479052,"LTR","NS",0.0718319423625989
"LTR:ERVL-MaLR:MLT1E",942.983026689608,-0.0228015542507166,0.0888756495877594,-0.256555697274555,0.797521778870662,0.931172762833983,"LTR","NS",0.0982574483156678
"LTR:ERVL-MaLR:MLT1E-int",0.778956924467474,-0.284129770751545,0.326302120238889,-0.87075674084965,0.383886989904886,0.720392710806341,"LTR","NS",0.415796606059881
"LTR:ERVL-MaLR:MLT1E1",1427.65547679853,0.0509462392028996,0.0867196793282483,0.587481867985923,0.556880124614477,0.824133259429454,"LTR","NS",0.25423828206408
"LTR:ERVL-MaLR:MLT1E1-int",8.98919173486375,0.325078645360527,0.312315399994819,1.04086652584509,0.297937499342266,0.655535080150728,"LTR","NS",0.525874831687642
"LTR:ERVL-MaLR:MLT1E1A",3258.75227010664,0.0853179750628454,0.0567485900463587,1.50343779454517,0.132726186617886,0.481572889498523,"LTR","NS",0.877043383226992
"LTR:ERVL-MaLR:MLT1E1A-int",51.2306397612311,0.137500066494298,0.0946927329947665,1.45206566698098,0.146483347206687,0.499829050491536,"LTR","NS",0.834211744779645
"LTR:ERVL-MaLR:MLT1E2",4804.11699043111,0.123536031254582,0.0635697404070168,1.94331501849182,0.0519781079980492,0.32722402829245,"LTR","NS",1.28417953285658
"LTR:ERVL-MaLR:MLT1E2-int",210.333138593458,0.218595438541039,0.0828559927586882,2.6382574303066,0.00833332947911131,0.133304085902066,"LTR","Upregulated",2.07918144691175
"LTR:ERVL-MaLR:MLT1E3",2890.90621516792,0.104951648373185,0.0765859965648793,1.37037647978213,0.170569410249453,0.529663669475155,"LTR","NS",0.768098852131273
"LTR:ERVL-MaLR:MLT1E3-int",155.201137865877,0.157088088807876,0.116779448035789,1.3451689612348,0.178570677252224,0.539318325851153,"LTR","NS",0.74818985425524
"LTR:ERVL-MaLR:MLT1F",7541.21389536134,0.0765707358324624,0.0690111544418391,1.10954144227502,0.26719667678519,0.627131069395484,"LTR","NS",0.573168947629236
"LTR:ERVL-MaLR:MLT1F-int",926.132322198518,0.209145512650093,0.083012390587673,2.51944933966461,0.0117538553004166,0.159942133017973,"LTR","NS",1.9298196601094
"LTR:ERVL-MaLR:MLT1F1",4578.8022397053,0.0711812728131365,0.059055726233222,1.20532380775453,0.228078322232825,0.591890902373643,"LTR","NS",0.64191599040092
"LTR:ERVL-MaLR:MLT1F1-int",289.611891725668,0.264957275912344,0.102167555070003,2.59336024759329,0.00950431574812929,0.143074456125923,"LTR","Upregulated",2.02207914418607
"LTR:ERVL-MaLR:MLT1F2",8385.73423331074,0.0447491517418647,0.0612044285212402,0.731142383370757,0.464692188495753,0.770832069204663,"LTR","NS",0.332834627976702
"LTR:ERVL-MaLR:MLT1F2-int",1646.57401210021,-0.298321295821059,0.121672328602808,-2.45184175602418,0.0142127149896394,0.176028564562658,"LTR","NS",1.8473229528683
"LTR:ERVL-MaLR:MLT1G",3281.83142183013,0.0734545595211092,0.0645399850589157,1.1381248299648,0.255068361324327,0.615250248732058,"LTR","NS",0.59334340793043
"LTR:ERVL-MaLR:MLT1G-int",351.82635016544,0.0679330226888,0.118436509024761,0.573581771771047,0.56625084968236,0.82935271353092,"LTR","NS",0.246991133302143
"LTR:ERVL-MaLR:MLT1G1",3250.88811984475,0.149011869067797,0.0598838456827676,2.48834835787237,0.012833795500233,0.168173223753517,"LTR","NS",1.89164488524336
"LTR:ERVL-MaLR:MLT1G1-int",197.96521878238,0.178753302757025,0.108824384514078,1.64258501029153,0.100468824236949,0.430770224010002,"LTR","NS",0.997968680157043
"LTR:ERVL-MaLR:MLT1G3",3665.03842947873,0.138269294537659,0.0805836034845258,1.71584898861231,0.086189685226105,0.406513397428431,"LTR","NS",1.06454470537512
"LTR:ERVL-MaLR:MLT1G3-int",177.738753818345,0.157233730623844,0.105368554674699,1.49222632035968,0.135639824578105,0.485945428166784,"LTR","NS",0.867612780563152
"LTR:ERVL-MaLR:MLT1H",10042.5100734366,0.096497997877019,0.0554662540964321,1.73976049850509,0.0819010813015035,0.39809431250932,"LTR","NS",1.0867103644157
"LTR:ERVL-MaLR:MLT1H-int",934.185687608535,0.138352690695721,0.0807615420943376,1.71310115071987,0.0866939323815995,0.407084493227667,"LTR","NS",1.06201129728045
"LTR:ERVL-MaLR:MLT1H1",4165.51495607328,0.101051888637769,0.065730489008965,1.53736705996491,0.12420344808037,0.468781942537516,"LTR","NS",0.905866347303629
"LTR:ERVL-MaLR:MLT1H1-int",311.809411258542,0.136261730520498,0.119480287855872,1.14045365110661,0.254097351876059,0.614297341551921,"LTR","NS",0.594999861008694
"LTR:ERVL-MaLR:MLT1H2",4145.9123915967,0.115059838038508,0.0648640628470412,1.77386110256208,0.0760861281364995,0.387960194708991,"LTR","NS",1.11869451567257
"LTR:ERVL-MaLR:MLT1H2-int",269.875754662366,0.154797394465696,0.115148777322212,1.34432512498625,0.178843274336664,0.539516458378379,"LTR","NS",0.747527387488151
"LTR:ERVL-MaLR:MLT1I",9977.93334330313,0.114505726291256,0.0713715338054858,1.60436129344407,0.108634437692905,0.443545090996966,"LTR","NS",0.96403247926682
"LTR:ERVL-MaLR:MLT1I-int",761.329379528938,0.169860799466075,0.0980443765116097,1.73248895561043,0.0831865418368714,0.400896725732272,"LTR","NS",1.07994692946352
"LTR:ERVL-MaLR:MLT1J",19853.9580731006,0.0642125435183727,0.0530443826465921,1.21054370537571,0.226070330715555,0.589404570435168,"LTR","NS",0.645756430365836
"LTR:ERVL-MaLR:MLT1J-int",1901.51215935248,0.0259062792681115,0.0903359804969232,0.286776975526311,0.774283093655254,0.922024282461907,"LTR","NS",0.111100223381944
"LTR:ERVL-MaLR:MLT1J1",2608.32415655743,0.145631228380546,0.0680764099743117,2.13923190772691,0.0324168912416847,0.267501664723897,"LTR","NS",1.48922863604264
"LTR:ERVL-MaLR:MLT1J1-int",477.143373091956,0.212393637167618,0.0653963764106954,3.24778907983779,0.00116305451586345,0.0420446689532398,"LTR","Upregulated",2.93439992810579
"LTR:ERVL-MaLR:MLT1J2",4726.2936232347,0.0779455685127145,0.0550103119825277,1.41692649439021,0.156504419412474,0.513935048988587,"LTR","NS",0.805473394223914
"LTR:ERVL-MaLR:MLT1J2-int",327.736270905045,0.172802205197926,0.0903228293899532,1.91316200306218,0.0557273161800334,0.337500450583869,"LTR","NS",1.25393187200334
"LTR:ERVL-MaLR:MLT1K",21071.4987252809,0.106462826657885,0.0506717962492567,2.10102728812276,0.0356385708952468,0.278557724457207,"LTR","NS",1.44807971947109
"LTR:ERVL-MaLR:MLT1K-int",94.7671760409863,0.116110252616586,0.0914464239397245,1.26970796247995,0.204188675448472,0.568766776115629,"LTR","NS",0.689968348079768
"LTR:ERVL-MaLR:MLT1L",11130.6710827642,0.126666150525328,0.0608751934560257,2.08075150704576,0.037456656877723,0.284446234189554,"LTR","NS",1.4264709873545
"LTR:ERVL-MaLR:MLT1L-int",36.1516164844951,0.0935046391140746,0.110888737208165,0.843229361865164,0.399100180079251,0.730383884737969,"LTR","NS",0.39891807625655
"LTR:ERVL-MaLR:MLT1M",2262.26063679393,0.07865828656165,0.0604441641597477,1.3013379811782,0.193142791993196,0.556125659262346,"LTR","NS",0.714121494901985
"LTR:ERVL-MaLR:MLT1M-int",0.0182736301063571,0.0143844144851972,3.08300436932125,0.00466571329847453,0.996277312900475,NA,"LTR","NS",0.00161975926773743
"LTR:ERVL-MaLR:MLT1N2",3404.07117143086,0.163169583413834,0.0744102928501304,2.19283619461723,0.0283191831426127,0.2503311513745,"LTR","NS",1.547919277881
"LTR:ERVL-MaLR:MLT1N2-int",80.1278783425927,-0.0109188950622399,0.0915307341469354,-0.119292117167024,0.905043928494497,0.970097680563384,"LTR","NS",0.0433303407508685
"LTR:ERVL-MaLR:MLT1O",4864.60526244714,0.109770678225443,0.0669068475148012,1.64064938497004,0.10087021728501,0.431641754389918,"LTR","NS",0.996237043654958
"LTR:ERVL-MaLR:MLT1O-int",2.78284551981901,-0.0276500359599332,0.18802083368955,-0.147058362721588,0.88308595422539,0.962381755585579,"LTR","NS",0.0539970227768896
"LTR:ERVL-MaLR:MST-int",9384.5670187458,0.256510228191179,0.11033452883619,2.32484092601702,0.0200804677204616,0.211895970826965,"LTR","NS",1.69722617568788
"LTR:ERVL-MaLR:MSTA",24769.2353126195,0.0802438553577243,0.0637416882670168,1.25889127726864,0.20806960488065,0.573232154178551,"LTR","NS",0.681791357542977
"LTR:ERVL-MaLR:MSTA-int",6457.60625145337,0.0771581228763277,0.103253893140669,0.747265991909965,0.45490301641176,0.764773603725645,"LTR","NS",0.342081183401658
"LTR:ERVL-MaLR:MSTA1",771.613798332888,0.17790129264326,0.0898148528296788,1.98075582198664,0.0476186633007702,0.316273211475265,"LTR","NS",1.32222279980151
"LTR:ERVL-MaLR:MSTA1-int",10.8785830849051,-0.830980125114076,0.282905518802546,-2.93730616720156,0.00331077065857035,0.0788577162736501,"LTR","Downregulated",2.48007090235487
"LTR:ERVL-MaLR:MSTB",10875.6113932655,0.162117210644535,0.0718744947730558,2.25555965515196,0.0240982222946601,0.231306453150485,"LTR","NS",1.61801499377764
"LTR:ERVL-MaLR:MSTB-int",1580.60858163301,0.00561610323947789,0.0606845712359233,0.0925458172497286,0.926264390483901,0.976441587144176,"LTR","NS",0.0332650317422219
"LTR:ERVL-MaLR:MSTB1",6740.39950869703,0.100808632708592,0.0594339288957332,1.69614620102675,0.0898581959350813,0.413141059410692,"LTR","NS",1.04644230489839
"LTR:ERVL-MaLR:MSTB1-int",187.729338450374,0.0116485209323006,0.109548553988442,0.106332037331406,0.915318913557194,0.972796270626842,"LTR","NS",0.0384275635653239
"LTR:ERVL-MaLR:MSTB2",2150.96832496766,0.331851551942743,0.118057764346487,2.81092526001759,0.00493992595610253,0.0993641178501085,"LTR","Upregulated",2.30627956061018
