"sample","HSC.like","Progenitor.like","GMP.like","Promono.like","Monocyte.like","cDC.like","HSC.Prog","GMP","Myeloid","Myeloid.like","Exhausted.T.cells","Cytotoxicity","Stroma","Cytolytic_score","Apoptosis","MHC2","Proliferation","SASP","Cellular_senescence","T.cell.senescence"
"BA3126R",-0.0664276490451326,0.289934792370317,0.208838525587052,0.254014598540146,0.417770041364853,0.193691729031088,0.166541057999134,0.316850479493641,0.475096861137627,0.451575046324892,0.0789724605979023,0.0314006953011102,-0.185115609637563,0.0253784905237188,0.278782101603678,0.181832202344232,0.0960542150243744,-0.166444675004206,0.141152171068618,0.0673190153086973
"BA3089R",0.0111628447909399,0.382440795767361,0.207297221442605,0.255520920056535,0.145229939918019,0.113104517444045,0.309053445151773,0.339265663597575,0.275985924719711,0.304666180021337,0.0517135004767514,0.324750476617697,-0.197928933251089,0.329011999551419,0.262263092968487,0.0905655880208626,0.0232371958308687,-0.260122819808199,0.123058374922896,0.0536645544776538
"BA3423R",-0.0153657049816726,0.370343706682806,0.23750350827954,0.210613951867413,0.0316693806502331,0.0376885507127466,0.272704434787721,0.335963686570019,0.157280026952664,0.23212046343609,0.0166526445678389,0.0260962207020298,-0.236677321071422,0.0135022989794774,0.26476393405854,-0.00747294038472324,0.108914475697065,-0.313463911165947,0.0835996934522141,-0.000971980784687576
"BA3277R",0.0191033630902251,0.381589094316784,0.248044718869866,0.396030900888691,0.314988676137533,0.126325198968774,0.263738113945769,0.40340885462152,0.387697231736762,0.407018923016452,0.0318245554994672,0.230671750588763,-0.172844352230883,0.19616462935965,0.282281036222945,0.11277410128428,0.175566524568095,-0.218250518759464,0.157199199985047,-0.0126357502009384
"BA3210R",0.0640936179086761,0.312357236289803,0.292992796332678,0.3296907974985,0.391981582346005,0.12191182757623,0.232175595572161,0.398601442223719,0.432863533419432,0.430123345873809,0.108553480284929,0.094235729505439,-0.0203461746948542,0.0965795671189862,0.271459010878098,0.17451348774606,0.223157647826708,-0.034483483820313,0.141404512233874,0.0357016018991009
"BA3157R",-0.0126206116605308,0.390220807871771,0.225870053325849,0.22820383744119,0.135963089823497,0.134005415232609,0.317303529336305,0.34472806514127,0.280410653789283,0.295262694892096,0.0479948398676314,0.117741392845127,-0.151881343576515,0.0325557923068297,0.256924974767298,0.136826313723291,0.205351133049136,-0.252565756267175,0.0974410736649283,0.0186919381670686
"BA3433R",0.0330654410998018,0.3948136506511,0.211755075311067,0.270198842184747,0.163851610608868,0.0338581589072804,0.260023304416615,0.327070389500212,0.255428902989125,0.302684036161491,-0.0371361265354199,0.0563418189974206,-0.209274939718499,0.0367163844342268,0.295637546259953,-0.029898771801918,0.0736379953902951,-0.264910829454321,0.216490027850988,-0.083459503915961
"BA3322R",-0.0502498456010331,0.284917319068351,0.257435213771167,0.282826385796434,0.344284724951803,0.139310529475016,0.184225154872815,0.348075787442506,0.407629101390683,0.400308832612724,0.234696281339391,0.493450712122911,-0.174676162171256,0.487450936413592,0.270853426040148,0.13524900454265,0.231499989801538,-0.195298917615389,0.124217275089254,0.269724667750799
"BA3374R",-0.107112779422027,0.285132074734972,0.217653662643839,0.338513814401053,0.223879311958373,0.18522341073287,0.0957806177808422,0.235436368324309,0.391790667639957,0.407060100698149,-0.12485837680184,-0.0942918021756196,-0.220424680835156,-0.100269148816867,0.259291241448918,0.241924176995121,0.335350929079895,-0.328655151141271,0.129058487074525,-0.124507000130844
"BA3450R",0.0427665086583733,0.372200855118018,0.259121526803256,0.311551046486863,0.284885919104573,0.118765896989666,0.276202769804745,0.362653974432551,0.38379283882681,0.388857693675482,-0.0196477648774468,0.0317147022541213,-0.157358081459467,0.0556240888191095,0.228148480430638,0.11173658235657,0.237343708568748,-0.140345465761875,0.0643656890783005,-0.0715527393035384
"BA3167R",-0.0133204199651901,0.341573768571484,0.11977734119188,0.26048907045635,0.294141538922268,0.165514382322332,0.222517090796359,0.170394906471709,0.412381380201022,0.4111348194733,0.0321554770318021,0.107681955814736,-0.233705302902858,0.0798362678030727,0.310463160255691,0.222758117884583,0.125349297325963,-0.237108126296899,0.206134694106432,0.024383633338941
"BA3269R",0.0448418713956864,0.36784229124773,0.213955936008981,0.276866928691746,0.252344320287495,0.141592786599243,0.283100556419672,0.324028328800393,0.353267074700058,0.384249536751081,0.0718828874305907,0.0846921610407088,-0.183003420624685,0.0891331165190087,0.235651003700796,0.147537995625596,0.0163838293185388,-0.166024059222702,0.187648367259201,0.0393745677489299
"BA3110R",-0.0721103331007323,0.361048202885535,0.193367012816915,0.207914964471723,0.245100791734516,0.111847872556344,0.198309360785509,0.247712736315925,0.357001141744811,0.359745072716043,0.027982500420663,0.0367051699001907,-0.116123665862913,0.0356397891667601,0.23341931142761,0.238194717065784,0.17957452016236,-0.193265941338119,0.230237948372867,-0.0204022505093553
